Time,user_id
12-14-16 13:20:47,214
12-14-16 13:02:24,214
12-14-16 13:20:47,214
12-14-16 13:20:48,214
12-14-16 13:02:24,214
12-14-16 13:20:31,214
12-14-16 13:07:40,214
12-14-16 13:49:42,215
12-14-16 13:28:02,215
12-14-16 13:27:57,215
12-14-16 13:32:28,215
12-14-16 13:34:34,215
12-14-16 13:24:24,215
12-14-16 13:39:09,215
12-14-16 13:49:42,215
12-14-16 13:03:41,215
12-14-16 13:48:10,215
12-14-16 13:48:10,215
12-14-16 13:28:15,215
12-14-16 13:47:51,215
12-14-16 13:19:31,215
12-14-16 13:17:33,215
12-14-16 13:12:28,216
12-14-16 13:12:17,216
12-14-16 13:13:06,216
12-14-16 14:58:11,216
12-14-16 13:12:28,216
12-14-16 13:13:06,216
12-14-16 14:06:08,217
12-14-16 14:09:32,217
12-14-16 14:14:04,217
12-14-16 13:23:44,217
12-14-16 13:33:55,217
12-14-16 13:33:57,217
12-14-16 13:33:56,217
12-14-16 13:47:47,217
12-14-16 13:54:19,217
12-14-16 14:00:42,217
12-14-16 14:03:00,217
12-14-16 14:03:08,217
12-14-16 14:07:47,217
12-14-16 14:07:48,217
12-14-16 14:10:03,217
12-14-16 14:10:03,217
12-14-16 14:11:41,217
12-14-16 14:14:04,217
12-14-16 13:10:53,217
12-14-16 13:33:56,217
12-14-16 13:47:28,217
12-14-16 13:54:19,217
12-14-16 14:02:54,217
12-14-16 14:03:24,217
12-14-16 14:08:04,217
12-14-16 14:07:47,217
12-14-16 14:13:00,217
12-14-16 14:13:13,217
12-14-16 13:33:55,217
12-14-16 13:56:26,217
12-14-16 13:58:18,217
12-14-16 14:05:07,217
12-14-16 14:05:39,217
12-14-16 14:07:47,217
12-14-16 13:33:14,217
12-14-16 13:57:27,217
12-14-16 13:58:21,217
12-14-16 14:02:52,217
12-14-16 14:02:55,217
12-14-16 14:04:21,217
12-14-16 14:05:39,217
12-14-16 14:05:57,217
12-14-16 13:53:46,217
12-14-16 14:12:50,217
12-14-16 14:13:00,217
12-14-16 14:13:13,217
12-14-16 14:13:30,217
12-14-16 13:56:42,217
12-14-16 14:06:08,217
12-14-16 13:29:25,218
12-14-16 14:15:05,218
12-14-16 14:56:37,218
12-14-16 13:27:43,218
12-14-16 13:41:58,218
12-14-16 13:47:53,218
12-14-16 13:47:54,218
12-14-16 13:54:44,218
12-14-16 13:54:45,218
12-14-16 13:56:08,218
12-14-16 14:15:06,218
12-14-16 14:39:48,218
12-14-16 14:54:57,218
12-14-16 12:55:39,218
12-14-16 13:27:43,218
12-14-16 13:47:54,218
12-14-16 13:53:05,218
12-14-16 13:53:37,218
12-14-16 14:00:00,218
12-14-16 14:39:45,218
12-14-16 14:52:10,218
12-14-16 13:17:40,218
12-14-16 13:41:57,218
12-14-16 13:53:19,218
12-14-16 13:54:45,218
12-14-16 14:11:07,218
12-14-16 14:58:10,218
12-14-16 13:53:19,218
12-14-16 14:09:31,218
12-14-16 13:54:44,218
12-14-16 14:09:31,218
12-14-16 14:39:47,218
12-14-16 13:17:39,218
12-14-16 13:53:37,218
12-14-16 14:11:10,219
12-14-16 13:09:57,219
12-14-16 14:11:33,220
12-14-16 14:15:06,220
12-14-16 13:29:04,220
12-14-16 13:29:05,220
12-14-16 13:37:06,220
12-14-16 14:14:11,220
12-14-16 14:15:15,220
12-14-16 14:55:56,220
12-14-16 13:28:49,220
12-14-16 13:28:49,220
12-14-16 14:15:15,220
12-14-16 14:14:11,220
12-14-16 13:48:41,220
12-14-16 14:11:34,220
12-14-16 14:13:26,220
12-14-16 13:28:27,220
12-14-16 14:40:26,220
12-14-16 14:45:57,220
12-14-16 14:50:03,220
12-14-16 14:13:31,220
12-14-16 13:56:12,220
12-14-16 13:10:18,221
12-14-16 13:12:01,221
12-14-16 13:13:04,221
12-14-16 13:13:22,221
12-14-16 13:03:50,221
12-14-16 13:28:25,221
12-14-16 13:28:31,221
12-14-16 13:29:25,221
12-14-16 13:48:30,221
12-14-16 13:56:32,221
12-14-16 13:56:43,221
12-14-16 14:06:35,221
12-14-16 14:11:25,221
12-14-16 14:14:49,221
12-14-16 14:28:55,221
12-14-16 14:42:25,221
12-14-16 14:47:20,221
12-14-16 14:52:26,221
12-14-16 13:29:25,221
12-14-16 13:29:25,221
12-14-16 13:29:25,221
12-14-16 13:46:56,221
12-14-16 13:48:01,221
12-14-16 13:48:30,221
12-14-16 13:50:15,221
12-14-16 13:56:32,221
12-14-16 14:01:15,221
12-14-16 14:01:15,221
12-14-16 14:06:21,221
12-14-16 14:06:36,221
12-14-16 14:09:15,221
12-14-16 14:11:05,221
12-14-16 14:47:41,221
12-14-16 13:29:25,221
12-14-16 13:29:58,221
12-14-16 13:50:15,221
12-14-16 13:52:39,221
12-14-16 14:05:40,221
12-14-16 14:06:21,221
12-14-16 14:07:43,221
12-14-16 14:08:16,221
12-14-16 14:11:24,221
12-14-16 14:14:38,221
12-14-16 14:28:55,221
12-14-16 14:57:56,221
12-14-16 14:59:58,221
12-14-16 15:00:38,221
12-14-16 13:23:45,221
12-14-16 13:28:46,221
12-14-16 13:28:47,221
12-14-16 13:28:31,221
12-14-16 13:36:48,221
12-14-16 13:36:48,221
12-14-16 13:48:33,221
12-14-16 13:48:33,221
12-14-16 13:55:51,221
12-14-16 13:56:25,221
12-14-16 14:05:58,221
12-14-16 14:05:58,221
12-14-16 14:06:21,221
12-14-16 14:06:36,221
12-14-16 14:40:14,221
12-14-16 14:41:28,221
12-14-16 13:10:16,221
12-14-16 13:28:47,221
12-14-16 13:56:43,221
12-14-16 14:06:36,221
12-14-16 14:08:16,221
12-14-16 14:14:49,221
12-14-16 14:46:02,221
12-14-16 14:47:41,221
12-14-16 15:00:38,221
12-14-16 13:23:27,221
12-14-16 14:09:18,222
12-14-16 13:11:06,222
12-14-16 14:01:50,223
12-14-16 13:24:31,223
12-14-16 13:51:14,223
12-14-16 13:51:17,223
12-14-16 13:51:17,223
12-14-16 13:51:18,223
12-14-16 13:55:07,223
12-14-16 13:58:38,223
12-14-16 13:58:38,223
12-14-16 14:01:34,223
12-14-16 14:01:50,223
12-14-16 14:02:48,223
12-14-16 14:02:48,223
12-14-16 14:04:18,223
12-14-16 13:24:31,223
12-14-16 13:28:48,223
12-14-16 13:36:50,223
12-14-16 13:49:23,223
12-14-16 13:50:02,223
12-14-16 13:50:03,223
12-14-16 13:50:22,223
12-14-16 13:50:22,223
12-14-16 13:51:18,223
12-14-16 13:54:18,223
12-14-16 13:55:12,223
12-14-16 13:58:47,223
12-14-16 14:01:03,223
12-14-16 14:01:51,223
12-14-16 14:01:50,223
12-14-16 14:02:48,223
12-14-16 14:02:48,223
12-14-16 14:02:49,223
12-14-16 14:03:17,223
12-14-16 14:03:17,223
12-14-16 14:03:17,223
12-14-16 14:03:16,223
12-14-16 14:04:18,223
12-14-16 12:58:41,223
12-14-16 13:12:04,223
12-14-16 13:24:31,223
12-14-16 13:28:48,223
12-14-16 13:49:23,223
12-14-16 13:50:02,223
12-14-16 13:50:03,223
12-14-16 13:50:22,223
12-14-16 13:50:22,223
12-14-16 13:51:17,223
12-14-16 13:51:14,223
12-14-16 13:51:14,223
12-14-16 13:51:13,223
12-14-16 13:55:12,223
12-14-16 13:55:12,223
12-14-16 14:00:55,223
12-14-16 13:50:22,223
12-14-16 14:01:51,223
12-14-16 14:02:48,223
12-14-16 14:03:16,223
12-14-16 14:03:16,223
12-14-16 13:28:48,223
12-14-16 13:49:23,223
12-14-16 13:50:22,223
12-14-16 13:50:03,223
12-14-16 13:51:17,223
12-14-16 13:51:14,223
12-14-16 13:55:12,223
12-14-16 13:58:47,223
12-14-16 14:00:55,223
12-14-16 14:01:34,223
12-14-16 14:01:35,223
12-14-16 14:01:50,223
12-14-16 14:03:16,223
12-14-16 14:03:17,223
12-14-16 13:12:04,223
12-14-16 13:49:23,223
12-14-16 13:50:02,223
12-14-16 13:51:14,223
12-14-16 13:51:17,223
12-14-16 13:54:18,223
12-14-16 13:58:47,223
12-14-16 13:59:56,223
12-14-16 14:01:03,223
12-14-16 14:01:03,223
12-14-16 14:01:34,223
12-14-16 13:13:09,223
12-14-16 13:50:22,223
12-14-16 13:22:04,224
12-14-16 14:09:39,224
12-14-16 13:53:39,225
12-14-16 12:57:57,225
12-14-16 13:10:45,225
12-14-16 13:11:04,225
12-14-16 13:53:42,225
12-14-16 14:01:33,225
12-14-16 14:03:12,225
12-14-16 14:39:31,225
12-14-16 13:28:19,225
12-14-16 13:10:31,225
12-14-16 13:52:36,225
12-14-16 13:18:11,226
12-14-16 13:18:11,226
12-14-16 13:17:41,227
12-14-16 14:06:28,229
12-14-16 14:09:47,229
12-14-16 13:09:33,229
12-14-16 13:12:17,229
12-14-16 13:28:22,229
12-14-16 13:23:44,230
12-14-16 13:23:45,230
12-14-16 13:23:16,230
12-14-16 13:24:43,230
12-14-16 13:24:44,230
12-14-16 13:22:53,230
12-14-16 13:22:53,230
12-14-16 13:23:45,230
12-14-16 13:28:44,230
12-14-16 13:52:54,230
12-14-16 13:23:02,230
12-14-16 13:23:02,230
12-14-16 13:23:02,230
12-14-16 13:23:02,230
12-14-16 13:23:16,230
12-14-16 13:23:45,230
12-14-16 13:24:44,230
12-14-16 13:22:53,230
12-14-16 13:02:55,231
12-14-16 14:05:01,231
12-14-16 13:12:37,231
12-14-16 13:11:31,231
12-14-16 13:12:35,231
12-14-16 13:11:36,231
12-14-16 13:12:20,232
12-14-16 14:52:14,232
12-14-16 13:53:55,232
12-14-16 13:56:51,232
12-14-16 13:56:59,232
12-14-16 14:06:02,232
12-14-16 13:34:31,232
12-14-16 13:36:44,232
12-14-16 13:53:08,232
12-14-16 13:56:38,232
12-14-16 13:56:51,232
12-14-16 14:04:55,232
12-14-16 14:05:27,232
12-14-16 13:09:33,232
12-14-16 13:10:17,232
12-14-16 13:11:48,232
12-14-16 13:12:06,232
12-14-16 13:12:06,232
12-14-16 13:12:20,232
12-14-16 13:23:24,232
12-14-16 13:29:55,232
12-14-16 13:49:41,232
12-14-16 13:53:08,232
12-14-16 13:56:59,232
12-14-16 14:02:44,232
12-14-16 14:05:11,232
12-14-16 14:06:02,232
12-14-16 14:06:14,232
12-14-16 14:42:26,232
12-14-16 14:47:00,232
12-14-16 14:55:53,232
12-14-16 13:11:48,232
12-14-16 13:52:59,232
12-14-16 13:55:34,232
12-14-16 13:58:54,232
12-14-16 14:04:23,232
12-14-16 14:05:27,232
12-14-16 14:06:42,232
12-14-16 14:06:42,232
12-14-16 14:47:38,232
12-14-16 13:10:17,232
12-14-16 13:13:47,232
12-14-16 13:27:33,232
12-14-16 13:48:15,232
12-14-16 14:01:15,232
12-14-16 14:04:23,232
12-14-16 14:05:18,232
12-14-16 14:20:35,232
12-14-16 13:11:41,232
12-14-16 15:00:19,232
12-14-16 13:49:42,232
12-14-16 14:39:21,233
12-14-16 13:11:46,233
12-14-16 13:56:31,233
12-14-16 13:56:42,233
12-14-16 14:02:07,233
12-14-16 14:14:57,233
12-14-16 14:19:44,233
12-14-16 14:41:25,233
12-14-16 14:45:50,233
12-14-16 13:23:09,233
12-14-16 13:49:07,233
12-14-16 13:52:57,233
12-14-16 13:55:50,233
12-14-16 13:55:59,233
12-14-16 13:56:31,233
12-14-16 14:46:00,233
12-14-16 14:46:00,233
12-14-16 13:22:58,233
12-14-16 13:49:57,233
12-14-16 13:49:57,233
12-14-16 13:56:15,233
12-14-16 13:56:42,233
12-14-16 14:01:45,233
12-14-16 13:11:49,233
12-14-16 13:28:27,233
12-14-16 14:14:57,233
12-14-16 13:53:08,233
12-14-16 13:55:59,233
12-14-16 13:56:15,233
12-14-16 14:04:23,233
12-14-16 14:15:00,233
12-14-16 14:40:05,233
12-14-16 13:53:08,233
12-14-16 13:09:34,234
12-14-16 14:04:26,234
12-14-16 14:04:26,234
12-14-16 14:04:26,234
12-14-16 13:53:14,234
12-14-16 13:53:14,234
12-14-16 14:04:26,234
12-14-16 14:04:26,234
12-14-16 13:09:34,234
12-14-16 13:53:14,234
12-14-16 13:53:14,234
12-14-16 13:09:37,234
12-14-16 13:11:26,234
12-14-16 13:53:14,234
12-14-16 13:53:14,234
12-14-16 13:09:34,234
12-14-16 13:09:37,234
12-14-16 13:53:14,234
12-14-16 13:09:37,234
12-14-16 13:11:26,235
12-14-16 13:11:26,235
12-14-16 13:12:14,235
12-14-16 13:12:14,235
12-14-16 13:23:12,235
12-14-16 13:28:54,235
12-14-16 13:28:54,235
12-14-16 13:50:42,235
12-14-16 13:52:48,235
12-14-16 13:52:49,235
12-14-16 13:56:03,235
12-14-16 13:56:24,235
12-14-16 13:56:24,235
12-14-16 13:58:38,235
12-14-16 14:00:16,235
12-14-16 14:00:16,235
12-14-16 14:01:34,235
12-14-16 14:02:55,235
12-14-16 14:07:39,235
12-14-16 14:09:20,235
12-14-16 14:09:21,235
12-14-16 14:11:01,235
12-14-16 14:11:01,235
12-14-16 14:11:01,235
12-14-16 14:11:01,235
12-14-16 14:10:52,235
12-14-16 14:11:21,235
12-14-16 14:11:21,235
12-14-16 14:11:22,235
12-14-16 14:11:22,235
12-14-16 14:12:42,235
12-14-16 14:14:40,235
12-14-16 14:14:41,235
12-14-16 13:10:23,235
12-14-16 13:10:24,235
12-14-16 13:12:14,235
12-14-16 13:12:37,235
12-14-16 13:12:37,235
12-14-16 13:24:28,235
12-14-16 13:25:38,235
12-14-16 13:28:54,235
12-14-16 13:50:42,235
12-14-16 13:50:42,235
12-14-16 13:52:47,235
12-14-16 13:52:47,235
12-14-16 13:52:47,235
12-14-16 13:52:48,235
12-14-16 13:56:24,235
12-14-16 13:58:48,235
12-14-16 13:58:38,235
12-14-16 13:58:38,235
12-14-16 13:58:38,235
12-14-16 14:00:16,235
12-14-16 14:00:15,235
12-14-16 14:02:55,235
12-14-16 14:07:39,235
12-14-16 14:07:40,235
12-14-16 14:09:20,235
12-14-16 14:09:20,235
12-14-16 14:09:20,235
12-14-16 14:09:20,235
12-14-16 14:10:51,235
12-14-16 14:10:51,235
12-14-16 14:11:20,235
12-14-16 14:11:20,235
12-14-16 14:11:02,235
12-14-16 14:11:21,235
12-14-16 14:12:41,235
12-14-16 14:14:41,235
12-14-16 13:10:24,235
12-14-16 13:10:28,235
12-14-16 13:11:26,235
12-14-16 13:11:26,235
12-14-16 13:12:37,235
12-14-16 13:25:39,235
12-14-16 13:28:55,235
12-14-16 13:52:48,235
12-14-16 13:56:03,235
12-14-16 13:56:03,235
12-14-16 13:56:24,235
12-14-16 13:56:24,235
12-14-16 13:58:48,235
12-14-16 13:58:48,235
12-14-16 13:58:49,235
12-14-16 13:58:49,235
12-14-16 14:01:02,235
12-14-16 14:07:40,235
12-14-16 14:07:40,235
12-14-16 14:09:20,235
12-14-16 14:10:51,235
12-14-16 14:10:51,235
12-14-16 14:10:52,235
12-14-16 14:11:02,235
12-14-16 14:11:21,235
12-14-16 14:11:22,235
12-14-16 14:12:41,235
12-14-16 14:12:41,235
12-14-16 14:12:41,235
12-14-16 14:12:42,235
12-14-16 14:14:41,235
12-14-16 14:14:41,235
12-14-16 13:10:28,235
12-14-16 13:12:14,235
12-14-16 13:12:14,235
12-14-16 13:12:14,235
12-14-16 13:12:37,235
12-14-16 13:24:28,235
12-14-16 13:47:21,235
12-14-16 13:47:21,235
12-14-16 13:52:48,235
12-14-16 13:56:02,235
12-14-16 13:56:03,235
12-14-16 13:56:25,235
12-14-16 13:56:25,235
12-14-16 13:58:38,235
12-14-16 13:58:49,235
12-14-16 13:58:49,235
12-14-16 14:01:03,235
12-14-16 14:01:03,235
12-14-16 14:01:14,235
12-14-16 14:01:34,235
12-14-16 14:01:34,235
12-14-16 14:01:34,235
12-14-16 14:02:55,235
12-14-16 14:02:55,235
12-14-16 14:07:39,235
12-14-16 14:10:52,235
12-14-16 14:11:01,235
12-14-16 14:11:01,235
12-14-16 14:11:01,235
12-14-16 14:11:21,235
12-14-16 14:12:41,235
12-14-16 14:12:42,235
12-14-16 14:14:41,235
12-14-16 13:10:23,235
12-14-16 13:11:26,235
12-14-16 13:12:38,235
12-14-16 13:12:38,235
12-14-16 13:16:52,235
12-14-16 13:25:39,235
12-14-16 13:28:55,235
12-14-16 13:47:21,235
12-14-16 13:50:42,235
12-14-16 13:50:42,235
12-14-16 13:52:48,235
12-14-16 13:56:02,235
12-14-16 13:58:38,235
12-14-16 14:01:14,235
12-14-16 14:01:15,235
12-14-16 14:01:15,235
12-14-16 14:01:34,235
12-14-16 14:02:54,235
12-14-16 14:02:55,235
12-14-16 14:07:39,235
12-14-16 14:09:21,235
12-14-16 14:09:20,235
12-14-16 14:10:50,235
12-14-16 14:10:51,235
12-14-16 14:10:51,235
12-14-16 14:11:01,235
12-14-16 14:11:01,235
12-14-16 14:11:21,235
12-14-16 14:11:21,235
12-14-16 14:12:42,235
12-14-16 14:12:42,235
12-14-16 14:14:40,235
12-14-16 14:14:41,235
12-14-16 13:12:10,237
12-14-16 14:11:47,237
12-14-16 14:11:47,237
12-14-16 13:06:31,237
12-14-16 13:09:37,237
12-14-16 13:11:30,237
12-14-16 13:12:10,237
12-14-16 13:48:06,237
12-14-16 14:01:26,237
12-14-16 14:18:11,237
12-14-16 14:11:16,237
12-14-16 13:10:36,237
12-14-16 14:09:12,238
12-14-16 13:33:29,238
12-14-16 13:34:04,238
12-14-16 13:34:04,238
12-14-16 13:54:42,238
12-14-16 13:11:56,238
12-14-16 14:11:19,238
12-14-16 13:06:44,239
12-14-16 14:13:31,239
12-14-16 14:14:29,239
12-14-16 13:49:40,240
12-14-16 13:54:49,240
12-14-16 13:56:49,240
12-14-16 13:57:54,240
12-14-16 14:01:13,240
12-14-16 14:01:08,240
12-14-16 14:02:03,240
12-14-16 14:04:28,240
12-14-16 14:05:12,240
12-14-16 14:06:10,240
12-14-16 14:06:10,240
12-14-16 14:08:10,240
12-14-16 14:08:18,240
12-14-16 14:08:18,240
12-14-16 14:09:27,240
12-14-16 14:09:27,240
12-14-16 14:10:36,240
12-14-16 14:11:22,240
12-14-16 14:12:08,240
12-14-16 14:14:15,240
12-14-16 14:15:27,240
12-14-16 14:38:29,240
12-14-16 14:40:00,240
12-14-16 13:49:40,240
12-14-16 13:53:21,240
12-14-16 13:56:58,240
12-14-16 13:58:13,240
12-14-16 13:58:13,240
12-14-16 13:57:54,240
12-14-16 14:01:49,240
12-14-16 14:02:08,240
12-14-16 14:04:45,240
12-14-16 14:06:25,240
12-14-16 14:09:20,240
12-14-16 14:11:31,240
12-14-16 14:12:52,240
12-14-16 14:13:34,240
12-14-16 14:42:35,240
12-14-16 14:55:54,240
12-14-16 14:56:37,240
12-14-16 13:10:07,240
12-14-16 13:48:33,240
12-14-16 13:50:48,240
12-14-16 13:51:57,240
12-14-16 13:53:02,240
12-14-16 13:53:21,240
12-14-16 14:01:55,240
12-14-16 14:05:08,240
12-14-16 14:05:55,240
12-14-16 14:07:07,240
12-14-16 14:08:48,240
12-14-16 14:09:39,240
12-14-16 14:10:21,240
12-14-16 14:11:31,240
12-14-16 14:12:08,240
12-14-16 14:12:52,240
12-14-16 14:12:58,240
12-14-16 14:13:33,240
12-14-16 14:39:36,240
12-14-16 14:53:01,240
12-14-16 14:56:01,240
12-14-16 14:56:01,240
12-14-16 13:48:33,240
12-14-16 13:54:49,240
12-14-16 13:56:42,240
12-14-16 14:02:08,240
12-14-16 14:05:55,240
12-14-16 14:07:17,240
12-14-16 14:08:39,240
12-14-16 14:10:21,240
12-14-16 14:11:01,240
12-14-16 14:11:22,240
12-14-16 13:48:13,240
12-14-16 14:40:00,240
12-14-16 13:11:44,240
12-14-16 13:54:10,240
12-14-16 13:54:10,240
12-14-16 14:01:01,240
12-14-16 14:04:45,240
12-14-16 14:05:08,240
12-14-16 14:06:25,240
12-14-16 14:07:08,240
12-14-16 14:07:26,240
12-14-16 14:07:26,240
12-14-16 14:09:00,240
12-14-16 14:08:48,240
12-14-16 14:09:39,240
12-14-16 14:10:36,240
12-14-16 14:13:28,240
12-14-16 14:13:28,240
12-14-16 14:14:15,240
12-14-16 14:14:33,240
12-14-16 14:14:33,240
12-14-16 14:42:35,240
12-14-16 14:58:06,240
12-14-16 14:12:58,240
12-14-16 13:12:41,241
12-14-16 13:12:41,241
12-14-16 13:12:06,241
12-14-16 13:24:52,242
12-14-16 13:12:37,242
12-14-16 13:13:27,242
12-14-16 13:15:07,242
12-14-16 13:15:08,242
12-14-16 13:24:53,242
12-14-16 13:25:55,242
12-14-16 14:04:17,242
12-14-16 14:06:28,242
12-14-16 14:08:12,242
12-14-16 14:09:00,242
12-14-16 14:09:05,242
12-14-16 14:09:32,242
12-14-16 14:09:26,242
12-14-16 14:09:27,242
12-14-16 14:09:28,242
12-14-16 14:10:20,242
12-14-16 13:13:19,242
12-14-16 13:15:07,242
12-14-16 13:22:59,242
12-14-16 13:22:59,242
12-14-16 13:24:04,242
12-14-16 13:47:38,242
12-14-16 14:09:23,242
12-14-16 14:09:32,242
12-14-16 13:08:29,242
12-14-16 13:08:30,242
12-14-16 13:23:25,242
12-14-16 13:13:26,242
12-14-16 14:04:17,242
12-14-16 14:08:12,242
12-14-16 14:09:22,242
12-14-16 14:09:18,242
12-14-16 14:09:26,242
12-14-16 14:09:27,242
12-14-16 14:09:22,242
12-14-16 14:09:25,242
12-14-16 13:13:21,242
12-14-16 13:15:07,242
12-14-16 13:15:08,242
12-14-16 13:24:04,242
12-14-16 13:24:52,242
12-14-16 14:09:25,242
12-14-16 14:09:22,242
12-14-16 14:09:39,242
12-14-16 14:09:39,242
12-14-16 14:09:28,242
12-14-16 14:10:20,242
12-14-16 13:24:53,242
12-14-16 13:47:37,242
12-14-16 14:07:45,242
12-14-16 14:09:22,242
12-14-16 14:09:18,242
12-14-16 14:09:23,242
12-14-16 13:15:08,242
12-14-16 13:12:10,243
12-14-16 13:10:15,245
12-14-16 13:11:08,245
12-14-16 13:11:45,245
12-14-16 13:23:31,245
12-14-16 13:23:50,245
12-14-16 13:26:43,245
12-14-16 13:47:24,245
12-14-16 13:48:07,245
12-14-16 13:54:42,245
12-14-16 13:56:38,245
12-14-16 13:56:49,245
12-14-16 13:58:17,245
12-14-16 13:58:16,245
12-14-16 13:58:17,245
12-14-16 14:00:56,245
12-14-16 14:01:35,245
12-14-16 14:01:58,245
12-14-16 14:01:57,245
12-14-16 14:02:15,245
12-14-16 14:02:36,245
12-14-16 14:02:37,245
12-14-16 14:03:05,245
12-14-16 14:03:27,245
12-14-16 14:05:16,245
12-14-16 14:06:17,245
12-14-16 14:07:32,245
12-14-16 14:07:55,245
12-14-16 14:11:19,245
12-14-16 14:13:48,245
12-14-16 14:13:56,245
12-14-16 14:15:44,245
12-14-16 14:15:44,245
12-14-16 14:39:13,245
12-14-16 14:39:21,245
12-14-16 14:40:03,245
12-14-16 14:40:23,245
12-14-16 14:47:25,245
12-14-16 15:00:00,245
12-14-16 15:00:00,245
12-14-16 14:59:54,245
12-14-16 13:08:22,245
12-14-16 13:13:23,245
